Age,Gender,Years at Company,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Distance from Home,Education Level,Number of Dependents,Job Level,Company Size,Company Tenure,Company Reputation,Employee Recognition,Attrition,Innovation Opportunities_No,Innovation Opportunities_Yes,Marital Status_Divorced,Marital Status_Married,Marital Status_Single,Job Role_Education,Job Role_Finance,Job Role_Healthcare,Job Role_Media,Job Role_Technology,Leadership Opportunities_No,Leadership Opportunities_Yes,Remote Work_No,Remote Work_Yes,Overtime_No,Overtime_Yes
35,0,23,9271,2,2,2,0,18,0,4,2,2,29,2,2,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
20,0,2,5076,0,1,2,0,50,4,0,0,2,61,2,2,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
59,0,24,5202,1,0,3,0,55,1,1,0,0,45,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
53,0,21,7410,3,2,2,3,77,2,3,1,1,24,3,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
57,1,13,10959,2,0,2,2,17,0,1,0,0,43,2,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
32,0,14,10366,1,3,2,0,36,0,3,2,1,22,2,2,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
26,0,13,11539,1,2,2,0,49,0,6,0,1,51,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
41,0,9,6811,2,3,1,0,23,2,0,0,1,26,2,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1
48,0,24,5043,2,3,0,2,50,3,1,1,0,56,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
29,0,10,6308,1,2,2,4,4,2,0,0,0,57,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
57,1,5,10629,2,1,3,0,49,2,1,0,1,6,2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
38,1,16,8137,3,3,2,1,50,0,2,0,2,74,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
23,1,9,9043,2,0,2,0,81,0,0,1,1,65,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
22,0,1,3731,3,3,3,0,2,4,0,1,2,62,2,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
43,0,35,10250,1,1,1,4,31,3,0,0,1,79,2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
19,1,6,7321,2,3,2,3,43,1,1,0,1,32,2,2,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
42,1,13,5906,1,1,2,1,73,3,0,1,1,49,2,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
30,0,7,7814,1,2,2,0,19,3,0,2,1,57,2,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
28,0,11,7220,1,1,2,2,61,3,2,0,1,56,2,2,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
48,0,38,4616,0,2,1,1,17,2,1,2,1,75,2,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1
31,0,19,8565,1,0,3,1,17,2,1,0,0,95,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
53,1,36,7977,3,2,3,0,22,1,2,0,2,108,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
39,1,12,5121,2,1,3,2,71,0,0,0,0,35,3,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
18,0,2,8644,2,0,2,0,89,1,3,1,1,45,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
44,1,32,9082,0,3,2,1,19,3,1,2,0,35,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
52,0,22,6992,2,2,2,2,56,2,0,1,1,23,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
27,0,13,6968,2,0,2,4,78,1,1,0,0,77,2,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
42,0,16,9804,1,1,3,2,73,1,4,1,2,43,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
28,1,20,8871,1,2,2,0,35,2,3,1,0,73,2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
58,0,36,6867,0,3,2,0,50,3,0,1,1,109,0,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
58,1,28,9241,0,2,1,0,38,4,1,1,1,74,2,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
27,0,8,6986,2,2,2,2,11,0,1,0,2,19,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
45,0,26,8911,0,3,3,0,31,1,1,0,0,76,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
49,0,40,9358,2,2,3,2,36,2,1,0,0,45,2,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
39,1,1,5425,2,2,2,0,41,2,0,1,0,73,1,2,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0
52,0,37,9088,2,0,2,2,86,2,4,2,0,114,2,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
39,1,7,6620,0,0,0,0,68,0,5,2,1,65,2,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
18,0,6,5338,2,2,3,0,29,3,4,0,1,66,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
18,1,2,8841,3,2,2,2,46,2,1,1,1,27,2,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1
37,1,8,4471,0,3,2,2,38,0,1,1,1,62,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
38,1,3,6642,3,1,2,1,93,2,1,0,0,51,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
33,0,3,5165,3,2,2,1,29,1,1,0,1,33,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1
28,0,16,5117,3,0,2,0,84,0,4,1,0,87,2,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0
47,1,11,10782,2,0,2,0,36,3,2,1,2,54,2,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1
59,0,15,4628,1,2,3,0,72,2,0,2,1,49,0,2,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
30,1,3,5174,3,2,2,1,38,1,3,1,1,21,2,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
41,0,28,9289,0,3,3,3,31,2,2,0,0,72,3,2,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1
32,1,22,4616,2,2,2,3,84,1,1,2,2,75,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
18,0,8,10373,2,2,2,1,89,1,0,2,1,86,0,3,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
19,1,4,4795,2,3,2,0,42,0,0,0,1,61,1,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
19,1,8,7714,2,2,2,0,12,0,4,1,1,24,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
35,0,13,8877,1,0,2,3,65,3,1,0,1,14,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
32,1,8,6860,2,3,2,0,30,3,1,2,2,45,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
43,0,28,9387,2,3,1,1,66,2,3,1,0,49,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
39,1,30,7409,1,2,3,2,87,1,4,0,0,35,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
37,0,9,5662,3,3,2,0,83,2,1,0,1,18,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
57,0,6,8094,1,1,2,2,26,1,1,0,0,24,3,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
34,1,3,9317,2,3,2,1,18,2,0,0,1,36,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
55,0,20,10553,1,3,2,0,22,2,3,0,1,50,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
41,0,5,4062,2,3,3,0,22,2,3,1,2,12,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1
43,1,31,7503,1,2,2,0,41,2,0,0,1,55,1,2,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
40,0,14,10066,0,2,3,0,16,4,2,1,0,32,2,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
55,1,14,7957,0,3,2,1,81,2,0,1,1,55,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
51,1,12,5772,2,3,2,1,21,3,0,1,1,23,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
39,1,11,6130,3,2,1,1,10,0,2,2,1,55,0,2,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
53,0,32,10267,3,2,1,0,38,1,3,2,1,50,2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
58,0,30,7447,1,1,2,0,9,1,2,0,1,58,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
42,0,30,10107,1,2,3,0,7,1,5,2,1,46,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
50,1,16,7592,2,1,2,2,37,1,0,1,1,59,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
30,0,14,8044,2,2,2,1,56,1,1,1,1,87,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
18,1,10,8404,2,1,2,2,82,3,3,0,0,27,2,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
53,0,23,5773,3,2,1,0,88,0,4,2,1,44,3,2,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
42,1,32,6292,3,1,3,1,40,2,2,1,0,82,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
58,1,35,5525,1,2,2,0,93,1,0,1,0,86,2,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
50,0,2,11818,2,1,2,2,13,2,3,0,0,19,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
55,1,17,7759,3,2,2,2,99,1,3,0,2,32,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
45,1,28,6054,3,1,0,0,99,1,0,0,2,107,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
43,0,27,7992,0,3,3,0,32,0,4,0,1,75,0,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
56,1,11,9633,1,1,1,0,44,1,1,0,2,20,3,2,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
18,0,9,6120,3,1,3,0,51,2,0,0,2,87,2,3,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
31,1,3,11442,3,2,2,1,34,2,6,0,0,40,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
35,0,9,9287,1,3,2,3,39,3,2,2,0,85,1,2,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
48,1,16,7601,3,2,2,3,75,1,5,0,1,71,0,3,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
18,1,1,10774,2,3,1,0,90,0,0,1,1,70,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
57,0,39,12687,2,2,2,0,93,0,4,1,2,102,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
26,0,14,6163,1,2,2,1,69,2,4,0,1,88,2,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
46,0,34,6077,3,0,3,0,3,4,1,1,2,96,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
22,1,13,5058,1,3,2,0,65,3,5,1,2,22,2,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
36,0,23,4526,1,2,3,0,27,0,6,0,0,64,2,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
53,0,14,4212,2,3,2,1,93,2,0,0,1,72,2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
50,1,36,8927,1,1,2,2,51,4,3,2,2,90,2,2,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1
20,0,6,8475,2,1,2,0,75,1,0,0,1,47,1,3,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
34,0,4,3480,1,3,3,3,33,0,0,0,1,13,2,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
30,0,5,6981,1,3,3,1,95,1,0,1,1,55,1,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
26,0,7,7639,1,2,3,0,14,1,3,1,1,59,2,3,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
47,0,12,5246,2,2,2,0,74,3,0,0,1,50,1,3,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
51,0,29,9749,2,0,1,2,22,1,2,1,2,65,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
40,1,13,8032,2,3,2,0,24,2,4,2,1,39,2,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
48,1,6,9566,3,0,3,0,50,2,1,1,1,82,2,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
29,1,10,5144,1,3,3,2,43,1,4,1,1,17,1,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
54,0,8,5680,1,2,2,0,35,1,1,1,1,12,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
33,0,10,8480,3,1,2,1,43,0,5,0,0,60,1,3,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
32,0,3,4937,0,2,3,0,16,0,0,2,1,20,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
57,0,8,7991,3,2,2,0,15,2,4,0,2,28,0,2,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
29,1,3,10224,1,2,1,1,85,4,4,1,1,64,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
39,1,17,8152,2,1,2,0,89,2,2,0,1,95,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
27,1,15,6385,2,1,2,0,30,2,1,0,1,32,2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
34,0,20,5537,1,2,2,1,77,0,1,0,1,87,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
31,1,7,8864,3,2,3,3,30,0,4,2,1,49,2,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
23,1,13,10237,2,1,2,2,42,1,2,0,2,27,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
29,0,5,7072,2,3,3,1,91,2,1,2,2,63,2,2,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
53,1,14,6326,1,1,3,0,59,2,1,1,0,68,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
25,1,2,7587,2,2,2,1,43,3,2,1,1,58,2,3,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
47,1,23,9241,2,2,2,0,24,1,4,0,0,41,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
56,1,17,9528,0,3,2,0,96,3,3,1,0,37,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
19,0,3,5302,1,2,2,0,70,3,4,0,1,40,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1
43,0,17,5197,0,3,3,1,25,2,1,1,0,69,2,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
31,1,11,9282,2,2,3,0,56,3,0,1,1,41,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
35,1,2,6747,2,3,3,2,61,1,1,0,1,58,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
41,0,26,8908,3,2,3,0,91,2,1,1,1,84,2,2,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1
41,0,12,5572,2,2,2,0,96,2,1,0,0,37,2,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
40,1,26,5252,2,3,2,0,67,1,3,1,2,27,2,2,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
39,0,9,7309,1,3,2,2,30,3,1,2,2,60,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1
43,0,21,9440,1,0,3,0,40,2,1,0,0,48,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
27,1,8,3517,1,2,2,0,78,1,4,1,1,83,2,3,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
23,0,14,7372,3,2,2,1,20,2,5,1,1,60,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0
18,0,7,7076,0,0,3,2,21,4,0,0,1,35,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
50,1,26,5710,0,1,1,0,29,1,2,0,0,48,2,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
39,0,12,6259,2,0,2,4,73,3,1,0,1,41,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
36,1,20,6458,0,2,0,0,42,1,0,1,1,31,2,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
18,1,1,6312,0,2,3,1,4,1,1,0,1,75,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
27,0,5,5096,2,1,2,0,9,2,0,0,2,84,3,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
43,0,13,6650,1,3,2,1,28,0,0,0,1,79,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
30,0,17,6679,2,1,2,1,10,4,4,2,0,58,3,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
44,0,9,5675,2,0,2,3,79,1,1,0,0,19,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
22,0,14,7821,3,2,0,0,72,1,1,0,1,58,2,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
49,1,3,6219,0,2,3,0,84,3,1,1,2,25,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
42,1,31,4694,1,3,1,0,5,2,2,1,1,62,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
22,0,2,8122,2,2,2,0,65,2,0,0,1,64,1,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
35,1,12,9329,1,1,2,1,88,2,2,0,1,70,0,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
48,0,32,7965,1,2,3,1,81,0,5,0,1,56,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
49,0,18,9052,2,1,1,3,7,3,2,2,1,26,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
46,0,20,9916,1,1,2,1,83,1,1,0,1,39,2,3,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1
55,1,7,7488,1,0,2,1,59,0,4,1,1,39,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
19,1,1,8208,1,1,3,0,94,2,2,0,1,19,2,2,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
41,0,24,6042,1,2,2,0,56,1,3,2,0,101,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0
28,0,2,4910,1,3,2,0,46,1,4,0,1,71,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
28,1,15,8463,2,3,3,0,12,2,2,1,1,27,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
28,1,4,8285,0,3,2,0,90,1,1,1,1,40,2,2,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
51,0,17,8106,3,1,2,0,63,2,0,0,2,40,2,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
23,1,15,11016,3,2,3,0,50,1,0,1,1,88,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
31,1,15,7577,0,1,2,1,83,1,1,1,1,29,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
19,1,5,6366,2,0,2,2,2,1,0,1,2,31,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
49,1,32,6405,2,2,2,2,5,3,2,1,2,107,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
46,1,37,4348,0,2,3,3,17,1,0,2,1,103,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
51,0,27,8570,0,2,0,2,29,1,0,1,2,39,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
40,0,10,9873,1,0,3,0,49,3,0,0,1,44,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
24,0,2,4187,3,2,2,0,50,2,4,1,1,54,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
22,0,9,7740,3,1,2,2,60,0,3,1,1,71,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
46,1,37,7857,2,1,2,0,37,0,0,2,1,106,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
37,0,6,7269,3,3,2,1,98,3,0,1,0,52,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
24,1,14,9763,1,2,2,1,44,2,0,1,2,49,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
55,0,9,4678,2,3,2,0,64,3,2,2,2,28,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
47,0,8,9478,3,3,2,1,94,1,4,2,2,59,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
40,0,7,8816,3,2,2,2,92,2,0,1,0,84,2,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
26,0,15,6580,3,1,2,1,87,4,0,0,1,68,0,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
32,0,3,5190,3,2,0,1,43,3,4,0,0,48,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
35,0,3,7777,2,1,1,0,20,1,0,0,2,15,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
20,1,9,5010,0,2,1,0,71,3,1,1,0,29,0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
26,1,15,6345,3,1,2,2,69,3,2,1,2,86,3,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
27,0,12,8717,1,2,2,0,14,3,4,0,2,48,3,3,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
23,1,10,9493,1,2,2,1,82,3,1,0,0,81,0,2,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
37,1,22,6001,3,3,2,1,82,0,1,1,2,28,2,2,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
38,0,9,10542,1,0,2,0,41,1,2,1,1,30,1,2,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
23,1,2,7550,2,1,2,2,4,2,1,2,0,22,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
20,0,2,9048,1,1,1,2,53,2,0,1,2,70,2,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
43,1,20,6664,0,2,2,1,27,2,2,1,1,73,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
18,1,6,3956,2,2,2,0,68,0,0,1,0,70,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1
29,1,9,6978,1,2,3,2,59,1,0,0,0,57,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
54,0,6,5941,2,2,0,1,21,2,1,2,2,18,2,3,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
22,0,1,5565,2,3,2,0,74,1,4,0,0,63,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
26,1,1,5354,0,2,2,2,74,1,1,1,0,26,2,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0
53,1,6,8505,3,2,3,1,22,2,2,0,1,44,3,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
46,1,18,5005,2,3,2,2,81,3,1,0,0,21,3,2,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0
32,1,4,10054,1,2,2,1,65,3,1,0,1,33,2,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
47,0,19,3457,1,2,2,0,92,0,3,0,1,73,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
48,1,10,6832,3,2,1,0,43,0,1,2,1,45,2,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
38,1,17,7572,3,2,1,0,41,4,0,0,0,74,1,2,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
43,0,14,7617,2,3,2,2,81,1,6,1,1,35,2,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
41,0,11,6338,2,3,3,1,41,2,2,0,0,45,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
41,0,24,8968,2,3,1,0,33,1,1,1,1,39,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
55,1,40,4695,2,2,1,2,58,1,1,2,2,56,1,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
31,0,23,4886,0,2,2,0,15,0,2,0,2,92,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
55,1,35,6215,2,1,2,0,65,1,2,0,1,36,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
42,0,26,4921,1,2,2,2,65,4,3,0,1,94,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
41,0,30,5575,2,3,1,0,39,2,1,0,1,67,3,2,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
44,1,9,7951,1,0,0,2,23,2,0,1,1,74,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
38,0,23,9496,1,3,2,4,45,3,0,1,0,71,2,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
55,0,9,8472,2,2,2,0,91,0,1,2,1,44,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
21,1,11,7645,2,2,2,2,44,1,0,0,1,13,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
18,1,9,5104,2,2,2,2,3,2,0,2,0,57,2,2,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
23,1,14,6004,2,2,2,2,47,1,3,2,1,25,2,2,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
41,1,17,7422,0,3,2,3,37,1,3,0,1,49,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
43,0,18,4364,2,1,3,0,18,0,0,1,0,32,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
